0.0	25.0	50.0	75.0	100.0	
20.0	71528.0	16547.0	16959.0	25423.0	
40.0	33306.0	50861.0	39126.0	42716.0	
80.0	71765.0	64268.0	54390.0	65382.0	
160.0	102816.0	91007.0	111231.0	76780.0	
320.0	111824.0	106879.0	114703.0	111678.0	
640.0	232126.0	226622.0	233504.0	216353.0	
1280.0	440350.0	451173.0	475560.0	527269.0	
2560.0	839392.0	830954.0	749775.0	832986.0	
5120.0	1863878.0	1843304.0	1582800.0	1594087.0	
10240.0	3485316.0	3419470.0	1800303.0	898713.0	
