0.0	25.0	50.0	75.0	100.0	
20.0	53367.0	4199.0	4453.0	3930.0	
40.0	5913.0	6122.0	7308.0	7348.0	
80.0	13195.0	10487.0	14329.0	14616.0	
160.0	25334.0	23530.0	26716.0	31907.0	
320.0	44366.0	53643.0	62151.0	53498.0	
640.0	66750.0	61127.0	84497.0	63992.0	
1280.0	119913.0	125844.0	126417.0	132554.0	
2560.0	247761.0	248237.0	269042.0	304882.0	
5120.0	590343.0	870874.0	700054.0	586215.0	
10240.0	1130549.0	985311.0	1010630.0	1003648.0	
