0.0	25.0	50.0	75.0	100.0	
20.0	3096.0	324.0	170.0	145.0	
40.0	357.0	327.0	414.0	135.0	
80.0	320.0	461.0	274.0	316.0	
160.0	336.0	444.0	799.0	817.0	
320.0	474.0	363.0	919.0	685.0	
640.0	665.0	605.0	769.0	807.0	
1280.0	726.0	1206.0	683.0	831.0	
2560.0	906.0	1565.0	645.0	565.0	
5120.0	482.0	652.0	2860.0	1595.0	
10240.0	3350.0	776.0	4922.0	7072.0	
