0.0	25.0	50.0	75.0	100.0	
20.0	174635.0	23547.0	31039.0	25610.0	
40.0	49987.0	49989.0	49955.0	53782.0	
80.0	77978.0	88759.0	92492.0	111630.0	
160.0	131389.0	107486.0	113692.0	115355.0	
320.0	187556.0	206764.0	242478.0	258220.0	
640.0	370195.0	393842.0	368636.0	396447.0	
1280.0	695592.0	615625.0	722623.0	716275.0	
2560.0	1174666.0	1203497.0	1243673.0	1481351.0	
5120.0	2289036.0	2276607.0	3569525.0	3316272.0	
10240.0	2400466.0	2255456.0	1159693.0	1305339.0	
